Fund Name,Scheme Code,ISIN (Growth / Div Payout),ISIN (Div Reinvestment),Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,1.81
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,ITC,Consumer Staples,17.63,1.8
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Infosys,Technology,15.54,1.74
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Coal India,Materials,8.95,1.67
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,PG Electroplast,Industrials,81.93,1.67
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Jindal Steel,Materials,34.26,1.66
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Torrent Pharma,Healthcare,69.51,1.64
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Piramal Finance,Financial,30.13,1.6
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Dixon Technologies,Consumer Discretionary,53.78,1.52
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Voltas,Industrials,119.51,1.49
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,NTPC Green Energy,Energy & Utilities,154.55,1.46
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Adani Enterprises,Materials,42,10.74
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Adani Green Energy,Energy & Utilities,150.23,10.24
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Piramal Finance,Financial,30.13,8.87
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Adani Power,Energy & Utilities,34.69,8.77
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,HFCL,Technology,98.05,5.33
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Aurobindo Pharma,Healthcare,23.69,3.8
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,LIC Housing Fin.,Financial,5.4,3.39
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,HDFC Life,Financial,67.17,3.27
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Tata Power,Energy & Utilities,34.34,2.79
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Manappuram Finance,Financial,30.1,2.56
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,BlackBuck,Industrials,62.48,1.67
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Sun Tv Network,Consumer Discretionary,14.27,1.56
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,NCC,Industrials,14.41,1.4
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Mangalam Cement,Materials,18.04,1.29
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Man Infra,Industrials,21.32,1.08
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Aditya Birla Lifestyle Brands,Consumer Discretionary,70.82,0.96
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Kovai Med Center,Healthcare,26,0.89
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Capacit'e Infraprojects,Industrials,10.03,0.85
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Tech Mahindra,Technology,29.47,0.83
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Digitide Solutions,Industrials,,0.69
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,NBCC (India),Industrials,41.29,0.6
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Gujarat Themis,Healthcare,87.91,0.56
Quant Value Reg,149337,INF966L01AQ6,-,equity,equity,Capri Global,Financial,22.37,0.48
Quantum Value Reg,141068,INF082J01242,-,equity,equity,HDFC Bank,Financial,16.18,7.21
Quantum Value Reg,141068,INF082J01242,-,equity,equity,ICICI Bank,Financial,17.77,6.6
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Tata Consultancy,Technology,16.21,4.58
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Infosys,Technology,15.54,4.54
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Kotak Bank,Financial,20.78,3.94
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Crompton Greaves,Consumer Discretionary,,3.7
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Axis Bank,Financial,16.04,3.45
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Aditya Birla AMC,Financial,34.6,3.43
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Exide,Consumer Discretionary,38.31,3.37
Quantum Value Reg,141068,INF082J01242,-,equity,equity,ICICI Prudential,Financial,,3.32
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Star Health,Financial,59.94,3.3
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Tech Mahindra,Technology,29.47,3.24
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Wipro,Technology,14.55,3.17
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Nuvoco Vistas,Materials,30.99,3.08
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Container,Industrials,28.66,3.04
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Bharti Airtel,Technology,42.8,3.04
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Hero Motocorp,Consumer Discretionary,17.5,2.88
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Cipla,Healthcare,28.23,2.8
Quantum Value Reg,141068,INF082J01242,-,equity,equity,LIC Housing Fin.,Financial,5.4,2.61
Quantum Value Reg,141068,INF082J01242,-,equity,equity,GAIL (India),Energy & Utilities,15.28,2.61
Quantum Value Reg,141068,INF082J01242,-,equity,equity,CMS Info Systems,Industrials,15.98,2.44
Quantum Value Reg,141068,INF082J01242,-,equity,equity,SBI,Financial,11.56,2.41
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Dr. Reddy'S Labs,Healthcare,25.22,2.35
Quantum Value Reg,141068,INF082J01242,-,equity,equity,Godrej Properties,Real Estate,29.49,2.29
Quantum Value Reg,141068,INF082J01242,-,equity,equity,IndusInd Bank,Financial,82.24,2.09
SBI Contra Reg,102414,INF200K01362,-,equity,equity,HDFC Bank,Financial,16.18,5.82
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,4.95
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Biocon,Healthcare,173.88,3.63
SBI Contra Reg,102414,INF200K01362,-,equity,equity,ICICI Bank,Financial,17.77,3.58
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Indus Towers,Technology,15.29,2.78
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Kotak Bank,Financial,20.78,2.6
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Punjab National Bank,Financial,6.85,2.6
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Torrent Power,Energy & Utilities,30.19,2.5
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Tata Steel,Materials,23.19,2.29
SBI Contra Reg,102414,INF200K01362,-,equity,equity,GAIL (India),Energy & Utilities,15.28,2.14
SBI Contra Reg,102414,INF200K01362,-,equity,equity,ITC,Consumer Staples,17.63,1.88
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Dabur India,Consumer Staples,40.14,1.77
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Tech Mahindra,Technology,29.47,1.66
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Mahin & Mahin Fin,Financial,14.43,1.62
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Bajaj Auto,Consumer Discretionary,26.21,1.44
SBI Contra Reg,102414,INF200K01362,-,equity,equity,SBI,Financial,11.56,1.43
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Aster Dm Health,Healthcare,105.2,1.42
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Hindalco Ind,Materials,16.93,1.34
SBI Contra Reg,102414,INF200K01362,-,equity,equity,ONGC,Energy & Utilities,7.45,1.34
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Axis Bank,Financial,16.04,1.34
SBI Contra Reg,102414,INF200K01362,-,equity,equity,FSN E-Commerce,Consumer Discretionary,428.05,1.23
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Bharti Airtel,Technology,42.8,1.22
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Cognizant Technology Solutions Corp Class A (CTSH),Technology,11.32,1.21
SBI Contra Reg,102414,INF200K01362,-,equity,equity,ICICI Prudential,Financial,,1.17
SBI Contra Reg,102414,INF200K01362,-,equity,equity,Cipla,Healthcare,28.23,1.14
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,HDFC Bank,Financial,16.18,6.91
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,5.61
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,ICICI Bank,Financial,17.77,5.18
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Axis Bank,Financial,16.04,5.01
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,SBI,Financial,11.56,3.98
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Kirloskar Oil,Industrials,50.18,3.85
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,NTPC,Energy & Utilities,12.98,3.66
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Infosys,Technology,15.54,3.62
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Bharti Airtel,Technology,42.8,3.42
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Larsen & Toubro,Industrials,35.84,3.27
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Force Motors,Industrials,20.3,2.99
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,ITC,Consumer Staples,17.63,2.7
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Alkem Laboratories,Healthcare,27.94,2.33
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,GAIL (India),Energy & Utilities,15.28,2.18
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Union Bank,Financial,6.92,2.01
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,IndusInd Bank,Financial,82.24,1.92
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Kirloskar Ferrous,Materials,21.85,1.74
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Power Grid,Energy & Utilities,16.85,1.74
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Coal India,Materials,8.95,1.72
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Sapphire Foods,Consumer Discretionary,,1.66
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Emami,Consumer Staples,22.54,1.65
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Ambuja Cements,Materials,22.6,1.62
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Grasim,Materials,43.09,1.59
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Cipla,Healthcare,28.23,1.49
Sundaram Value Reg,101853,INF903J01538,-,equity,equity,Tata Motors,Industrials,49.49,1.42
Tata Value Reg,101672,INF277K01451,-,equity,equity,ICICI Bank,Financial,17.77,8.13
Tata Value Reg,101672,INF277K01451,-,equity,equity,Shriram Finance,Financial,23.54,5.59
Tata Value Reg,101672,INF277K01451,-,equity,equity,Kotak Bank,Financial,20.78,5.18
Tata Value Reg,101672,INF277K01451,-,equity,equity,Indus Towers,Technology,15.29,5.1
Tata Value Reg,101672,INF277K01451,-,equity,equity,Muthoot Finance,Financial,12.06,5.05
Tata Value Reg,101672,INF277K01451,-,equity,equity,Coal India,Materials,8.95,4.74
Tata Value Reg,101672,INF277K01451,-,equity,equity,Motilal Oswal Fin,Financial,30.54,4.63
Tata Value Reg,101672,INF277K01451,-,equity,equity,Bharat Petroleum,Energy & Utilities,5.31,3.83
Tata Value Reg,101672,INF277K01451,-,equity,equity,NTPC,Energy & Utilities,12.98,3.76
Tata Value Reg,101672,INF277K01451,-,equity,equity,Hero Motocorp,Consumer Discretionary,17.5,3.47
Tata Value Reg,101672,INF277K01451,-,equity,equity,ITC,Consumer Staples,17.63,3.47
Tata Value Reg,101672,INF277K01451,-,equity,equity,Radico Khaitan,Consumer Staples,81.77,3.15
Tata Value Reg,101672,INF277K01451,-,equity,equity,Power Grid,Energy & Utilities,16.85,2.54
Tata Value Reg,101672,INF277K01451,-,equity,equity,HDFC Bank,Financial,16.18,2.46
Tata Value Reg,101672,INF277K01451,-,equity,equity,Oil India,Energy & Utilities,10.34,2.36
Tata Value Reg,101672,INF277K01451,-,equity,equity,Eternal,Technology,681.59,2.32
Tata Value Reg,101672,INF277K01451,-,equity,equity,Premier Energies,Energy & Utilities,31.79,2.11
Tata Value Reg,101672,INF277K01451,-,equity,equity,Dixon Technologies,Consumer Discretionary,53.78,2.11
Tata Value Reg,101672,INF277K01451,-,equity,equity,Hindustan Aero,Industrials,32.36,2.09
Tata Value Reg,101672,INF277K01451,-,equity,equity,Power Fin.,Financial,5.47,1.94
Tata Value Reg,101672,INF277K01451,-,equity,equity,Ceat,Consumer Discretionary,20.24,1.78
Tata Value Reg,101672,INF277K01451,-,equity,equity,Adani Power,Energy & Utilities,34.69,1.57
Tata Value Reg,101672,INF277K01451,-,equity,equity,The Federal Bank,Financial,18.21,1.5
Tata Value Reg,101672,INF277K01451,-,equity,equity,Infosys,Technology,15.54,1.39
Tata Value Reg,101672,INF277K01451,-,equity,equity,HDFC AMC,Financial,40.87,1.36
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,HDFC Bank,Financial,16.18,7.23
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Axis Bank,Financial,16.04,6.78
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,6.01
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,ICICI Bank,Financial,17.77,4.67
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Tata Consultancy,Technology,16.21,4.01
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,ONGC,Energy & Utilities,7.45,3.82
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Infosys,Technology,15.54,3.45
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Cipla,Healthcare,28.23,3.36
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,3.27
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,SBI,Financial,11.56,2.66
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Tata Steel,Materials,23.19,2.49
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,REC,Financial,5.79,2.21
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,ITC,Consumer Staples,17.63,2.2
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,RBL Bank,Financial,64.97,2.15
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Kirloskar Oil,Industrials,50.18,2.08
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,2.08
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,NTPC,Energy & Utilities,12.98,2.04
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,IDFC First Bank,Financial,41.75,2.03
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,HDB Financial Services,Financial,22.42,1.94
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Bandhan Bank,Financial,28.07,1.9
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Dr. Reddy'S Labs,Healthcare,25.22,1.87
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,CESC,Energy & Utilities,14.64,1.69
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Power Grid,Energy & Utilities,16.85,1.6
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Emami,Consumer Staples,22.54,1.53
Templeton India Value Reg,118102,INF090I01296,-,equity,equity,Akums Drugs And Pharmaceuticals,Healthcare,37.1,1.51
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Hindalco Ind,Materials,16.93,5.94
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Tata Steel,Materials,23.19,5.66
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,NTPC,Energy & Utilities,12.98,5.5
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Coal India,Materials,8.95,5.24
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,ONGC,Energy & Utilities,7.45,5.21
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Grasim,Materials,43.09,5.1
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,5.06
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Power Grid,Energy & Utilities,16.85,5.04
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,SBI,Financial,11.56,4.6
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Bharat Petroleum,Energy & Utilities,5.31,3.13
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Power Fin.,Financial,5.47,3.13
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Indian Oil,Energy & Utilities,4.9,3.11
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Vedanta,Materials,6.88,2.7
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Hindustan Petro,Energy & Utilities,4.73,2.28
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,National Aluminium,Materials,11.65,2.02
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,SAIL,Materials,22.3,1.92
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Aster Dm Health,Healthcare,105.2,1.89
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Bank Of Baroda,Financial,7.38,1.82
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,GAIL (India),Energy & Utilities,15.28,1.82
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,REC,Financial,5.79,1.75
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,IndusInd Bank,Financial,82.24,1.75
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,NMDC,Materials,10.44,1.65
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,Canara Bank,Financial,6.85,1.49
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,The Federal Bank,Financial,18.21,1.38
UTI Nifty 500 Value 50 Index Reg,151738,INF789F1AYO8,-,equity,equity,UPL,Materials,26.82,1.33
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,HDFC Bank,Financial,16.18,8.28
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,ICICI Bank,Financial,17.77,5.84
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Bharti Airtel,Technology,42.8,4.35
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Axis Bank,Financial,16.04,3.82
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Kotak Bank,Financial,20.78,3.73
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,SBI,Financial,11.56,3.44
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Infosys,Technology,15.54,3.39
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,3.01
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,2.75
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Tech Mahindra,Technology,29.47,2.6
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,2.2
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Power Grid,Energy & Utilities,16.85,1.85
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Crompton Greaves,Consumer Discretionary,,1.82
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,The Phoenix Mills,Real Estate,54.17,1.8
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Tata Steel,Materials,23.19,1.8
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Eicher Motors,Consumer Discretionary,37.83,1.78
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Cipla,Healthcare,28.23,1.75
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Mphasis,Technology,23.97,1.72
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,IndusInd Bank,Financial,82.24,1.7
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Glenmark Pharmaceuticals,Healthcare,44.64,1.66
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Fortis Healthcare,Healthcare,69.48,1.6
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,ICICI Lombard,Financial,36.07,1.55
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Mahin & Mahin Fin,Financial,14.43,1.47
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,1.46
UTI Value Reg,103098,INF789F01AG5,-,equity,equity,Coal India,Materials,8.95,1.34
Union Value Reg,145471,INF582M01EO6,-,equity,equity,HDFC Bank,Financial,16.18,4.39
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,4.21
Union Value Reg,145471,INF582M01EO6,-,equity,equity,NTPC,Energy & Utilities,12.98,3.71
Union Value Reg,145471,INF582M01EO6,-,equity,equity,ICICI Bank,Financial,17.77,3.52
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Bharti Airtel,Technology,42.8,3.12
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Shriram Finance,Financial,23.54,3.03
Union Value Reg,145471,INF582M01EO6,-,equity,equity,SBI,Financial,11.56,2.97
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,2.92
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Gabriel India,Consumer Discretionary,65.04,2.55
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.36
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Nippon Life AMC,Financial,48.69,2.32
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Axis Bank,Financial,16.04,2.21
Union Value Reg,145471,INF582M01EO6,-,equity,equity,The Federal Bank,Financial,18.21,1.97
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Infosys,Technology,15.54,1.95
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Kirloskar Oil,Industrials,50.18,1.95
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Karur Vysya Bank,Financial,11.37,1.86
Union Value Reg,145471,INF582M01EO6,-,equity,equity,Tata Steel,Materials,23.19,1.85
