Fund Name,Plan,Category,VR ID,ISIN,Company Name,Sector,P/E Ratio,% Assets
SBI MNC Reg,Regular,Thematic-Consumption,201,INF200K01VR6,Navin Fluorine,Materials,52.76,3.21
SBI MNC Reg,Regular,Thematic-Consumption,201,INF200K01VR6,Siemens,Diversified,46.84,3.2
SBI MNC Reg,Regular,Thematic-Consumption,201,INF200K01VR6,Bharat Forge,Consumer Discretionary,85.27,3.1
SBI MNC Reg,Regular,Thematic-Consumption,201,INF200K01VR6,CCL Products,Consumer Staples,39.51,3.05
SBI MNC Reg,Regular,Thematic-Consumption,201,INF200K01VR6,Sun Pharmaceutical,Healthcare,37.19,3.03
SBI MNC Reg,Regular,Thematic-Consumption,201,INF200K01VR6,ABB India,Industrials,95.47,3.03
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,Maruti Suzuki,Consumer Discretionary,28.1,8.52
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,Nestle India,Consumer Staples,77.73,5.57
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,Hindustan Unilever,Consumer Staples,33.32,5.3
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,Procter & Gamble Health,Healthcare,31.58,4.85
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,United Spirits,Consumer Staples,49.77,4.19
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,Gland Pharma,Healthcare,36.74,3.56
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,CRISIL,Industrials,33.64,2.68
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,Britannia Ind,Consumer Staples,48.55,2.66
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,Hyundai Motor India,Consumer Discretionary,28.4,2.5
UTI MNC Reg,Regular,Thematic-Consumption,544,INF789F01CE6,Procter & Gamble Hygiene and Health Care,Consumer Staples,34.22,2.46
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,Reliance Ind,Energy & Utilities,21.27,9.44
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,Coal India,Materials,9.25,9.12
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,ONGC,Energy & Utilities,7.87,6.94
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,NTPC,Energy & Utilities,12.75,6.72
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,Power Grid,Energy & Utilities,16.68,5.81
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,Tata Power,Energy & Utilities,33.99,4.68
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,Cummins India,Industrials,66,4.44
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,Bharat Heavy Elect,Industrials,86.24,4.33
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,NHPC,Energy & Utilities,19.74,4.2
Baroda BNP Paribas Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44848,INF251K01UG4,Hitachi Energy,Industrials,156.12,3.77
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,BlackRock Global Funds - World Energy Fund I2,Unspecified,--,10.17
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,Tata Steel,Materials,23.49,8.71
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,Jindal Steel,Materials,34.85,7.89
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,ONGC,Energy & Utilities,7.87,7.55
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,Hindustan Zinc,Materials,17.22,4.75
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,Oil India,Energy & Utilities,11.7,4.64
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,Hindalco Ind,Materials,18.08,4.47
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,Bharat Petroleum,Energy & Utilities,4.85,4.46
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,Indian Oil,Energy & Utilities,4.64,4.17
DSP Natural Resources and New Energy Reg,Regular,Thematic-Dividend Yield,7128,INF740K01060,Petronet Lng,Energy & Utilities,10.29,4.09
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,Reliance Ind,Energy & Utilities,21.27,9.24
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,NTPC,Energy & Utilities,12.75,7.45
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,ONGC,Energy & Utilities,7.87,6.64
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,Coal India,Materials,9.25,4.51
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,Oil India,Energy & Utilities,11.7,3.9
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,Triveni Turbine,Industrials,61.17,2.81
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,Emmvee Photovoltaic Power,Energy & Utilities,21.46,2.53
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,Gujarat Gas,Energy & Utilities,25.46,2.49
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,Kalpataru Project,Industrials,21.46,2.41
ICICI Pru Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44416,INF109KC15W9,Siemens Energy India,Energy & Utilities,96.45,2.32
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,NTPC,Energy & Utilities,12.75,9.62
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,Reliance Ind,Energy & Utilities,21.27,5.18
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,Bharat Petroleum,Energy & Utilities,4.85,4.89
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,GE Vernova T&D,Industrials,102.34,4.85
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,ABB India,Industrials,95.47,4.71
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,Power Grid,Energy & Utilities,16.68,4.61
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,Siemens,Diversified,46.84,4.55
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,GAIL (India),Energy & Utilities,14.53,4.43
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,Larsen & Toubro,Industrials,33.36,3.92
Kotak Energy Opportunities Reg,Regular,Thematic-Dividend Yield,45064,INF174KA1WA6,Hindustan Petro,Energy & Utilities,4.5,3.25
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,ONGC,Energy & Utilities,7.87,9.62
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,Coal India,Materials,9.25,9.38
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,Reliance Ind,Energy & Utilities,21.27,8.73
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,NTPC,Energy & Utilities,12.75,6.54
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,Power Grid,Energy & Utilities,16.68,4.98
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,Suzlon Energy,Industrials,23.99,4.67
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,GAIL (India),Energy & Utilities,14.53,4.48
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,CG Power,Industrials,118.92,3.86
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,GE Vernova T&D,Industrials,102.34,3.83
Mirae Asset Nifty Energy ETF,Regular,Thematic-Dividend Yield,45587,INF769K01PR2,Bharat Heavy Elect,Industrials,86.24,3.56
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,ONGC,Energy & Utilities,7.87,9.62
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,Coal India,Materials,9.25,9.38
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,Reliance Ind,Energy & Utilities,21.27,8.73
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,NTPC,Energy & Utilities,12.75,6.54
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,Power Grid,Energy & Utilities,16.68,4.98
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,Suzlon Energy,Industrials,23.99,4.67
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,GAIL (India),Energy & Utilities,14.53,4.48
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,CG Power,Industrials,118.92,3.86
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,GE Vernova T&D,Industrials,102.34,3.83
Motilal Oswal Nifty Energy ETF,Regular,Thematic-Dividend Yield,45556,INF247L01GH7,Bharat Heavy Elect,Industrials,86.24,3.56
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,Reliance Ind,Energy & Utilities,21.27,8.49
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,ONGC,Energy & Utilities,7.87,8.17
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,GAIL (India),Energy & Utilities,14.53,6.85
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,Gujarat State Petronet,Energy & Utilities,14.42,5.95
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,Kalpataru Project,Industrials,21.46,5.62
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,Thermax,Industrials,78.43,5.18
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,NTPC,Energy & Utilities,12.75,5.03
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,Torrent Power,Energy & Utilities,29.76,4.45
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,HEG,Industrials,29.82,4.36
SBI Energy Opportunities Reg,Regular,Thematic-Dividend Yield,44144,INF200KB1092,Bharat Petroleum,Energy & Utilities,4.85,4.1
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,Ultratech Cement,Materials,39.37,5.82
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,Ambuja Cements,Materials,21.87,4.54
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,Tata Steel,Materials,23.49,4.52
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,Adani Power,Energy & Utilities,33.97,4.41
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,Adani Energy,Energy & Utilities,83.05,4.38
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,ONGC,Energy & Utilities,7.87,4.23
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,NTPC,Energy & Utilities,12.75,3.92
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,Jindal Steel,Materials,34.85,3.15
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,JSW Steel,Materials,13.82,2.78
Tata Resources & Energy Reg,Regular,Thematic-Dividend Yield,31362,INF277K012B6,Vedanta,Materials,6.89,2.55
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,ICICI Bank,Financial,16.87,8.26
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,HDFC Bank,Financial,14.95,4.6
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,Bharti Airtel,Technology,41.05,4.15
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,Kotak Bank,Financial,19.69,3.72
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,Axis Bank,Financial,15.24,3.68
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,Infosys,Technology,16.27,3.56
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,SBI,Financial,11.11,3.23
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,TVS Motor,Consumer Discretionary,52.84,2.78
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,Hindalco Ind,Materials,18.08,2.75
ABSL ESG Integration Strategy Reg,Regular,Thematic-ESG,41219,INF209KB1U43,Bajaj Finance,Financial,29.03,2.43
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,SBI,Financial,11.11,6.78
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,HDFC Bank,Financial,14.95,6.44
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,Bajaj Finance,Financial,29.03,4.07
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,Infosys,Technology,16.27,4.06
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,Reliance Ind,Energy & Utilities,21.27,3.88
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,ICICI Bank,Financial,16.87,3.65
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,Axis Bank,Financial,15.24,3.55
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,JB Chemicals,Healthcare,50.01,3.31
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,Titan,Consumer Discretionary,71.83,3.27
Axis ESG Integration Strategy Reg,Regular,Thematic-ESG,40534,INF846K01W56,Maruti Suzuki,Consumer Discretionary,28.1,2.85
Baroda BNP Paribas ESG Best-in-class strategy Reg,Regular,Thematic-ESG,45835,INF251K01VM0,ICICI Bank,Financial,16.87,5.8
Baroda BNP Paribas ESG Best-in-class strategy Reg,Regular,Thematic-ESG,45835,INF251K01VM0,Bharti Airtel,Technology,41.05,5.64
Baroda BNP Paribas ESG Best-in-class strategy Reg,Regular,Thematic-ESG,45835,INF251K01VM0,HDFC Bank,Financial,14.95,5.37
Baroda BNP Paribas ESG Best-in-class strategy Reg,Regular,Thematic-ESG,45835,INF251K01VM0,Infosys,Technology,16.27,5.26
